,Rating,Title,Review,Review_Date
3133,3,Camera and lookwise is good,It's okay but heating up while playing game and vibration is coming to backside body while listening music or video.,07 March 2022
3134,5,Alexa,,28 April 2022
3135,5,Awesome 👍,"The media could not be loaded.
                



 Mobile was really cool.Light weight,fast charge,finger print,good battery life, excellent camera.Mobile is awesome just go for it 😉.  Big yes from my side 👍",31 March 2022
3136,2,Service issue,"I don't think if you Guys selling the product so costly you should provide same day service, and you should provide water proof facility also. Camre quality not so good what I supposed.",13 June 2022
3137,5,Good😎,Good😎,30 April 2022
3138,5,NYC phone,NYC phone,27 April 2022
3139,5,Good product in this price range,Fingerprint is good,26 April 2022
3140,5,Worth to buy. thanks one plus to have the phone in this price range,"Camera best, look is perfect, little issue with battery however depend on usage, charging is superfast",05 April 2022
3141,5,"I am little dissatisfied by battery, overall phone is nice and recommendable.",Fingerprint is superfast.Camera is goodPhone is fast due to 8 gb ram.Gaming is powerful.Only battery drains lil fast but thats ok.Charging 100% in just 15-20 mins.,12 March 2022
3142,5,Awesome,Very good,28 April 2022
3143,2,Good performance,Good performance.,29 July 2022
3144,5,Good,Best,30 April 2022
3145,5,Best phone below 25k !,Performance is very good. Its light weight and will fullfill all the basic requirements.,10 April 2022
3146,5,Good phone,"The media could not be loaded.
                



 Good phone",29 May 2022
3147,5,Amazing Budget phone,"This is such an amazing phone. I have used it for a week now and the experience is amazing. Crystal clear photos, Alexa in built, no issues with any of the mentioned features.",03 March 2022
3148,5,Nice phone,All are funtion good but camera average.,18 April 2022
3149,5,Nice product,worth,28 April 2022
3150,5,Good Product..  Hope battery charging may be contained 20-30 min life time,Battery charging time increase slightly day by day... Need to focus. On this,09 April 2022
3151,5,"Well rounded, solid phone","This phone feels like a solid product. The OS is nice and clean (Im coming from stock Android). The charging speed is amazing. The screen bright, smooth and responsive. Cameras decent. Inscreen finger print sensor is fast. Well balanced weight.",01 March 2022
3152,5,OnePlus brand,Awesome,01 May 2022
3153,5,Good,Good,29 April 2022
3154,5,Loved it,Love the phone,27 April 2022
3155,5,Camera quality is not so good,Average,29 April 2022
3156,5,Simply awesome. Stunning display.,"ProsDisplay, Charging speed and superfast fingerprint sensor.Nice to hold , less weight and elegant design.I have got gray mirror, it looks stunningSpeakers sound quality is par. Could have been stereo speakers .",26 February 2022
3157,5,Superb phone,,27 April 2022
3158,5,Surprising feature,Dual camera video recorder is most surprising to me.,18 April 2022
3159,3,Don't buy not worth for money,Guys don't buy this mobile it's not provide one plus quality it's provide only 15k range quality only,03 March 2022
3160,5,Never buy this phone,Please Never buy this phone,21 April 2022
3161,5,Good one,Excellent product,27 April 2022
3162,5,great,great,29 April 2022
3163,5,The best Android mobile,Review After using 5 days1. Super fast processor2. One and half day battery3. Slim n fit4. Camera is superb5. Light weight6. Blue color is looking sexyBlindly go for it,26 February 2022
3164,5,Excellent phone,Mobile is very good in all the aspects . Charging time 0- 100 % in 31 minutes. Battery backup is also very good .very smooth to handle.camera quality is good in but not so great.,28 February 2022
3165,5,Its awesome,Tha fast charge is unbelievable.,21 April 2022
3166,5,After a lot of search I found this one.. which is best in respect of all quality.,"Best camera, look, battery soft in working",17 April 2022
3167,5,Camera quality need more improvement,Fingetprint,30 April 2022
3168,5,Very good,Very nice,26 April 2022
3169,5,very nice prodact,,26 April 2022
3170,3,Camera not good,Phone performance is good but camera not satisfied in this price Rance,19 March 2022
3171,5,Phone Touch is very light ..,"Mobile Touch is very lightly in work Better than.. OPPO, VIVO, REALME, SAMSUNG ETC",06 April 2022
3172,1,New mobile screen not working,"The screen of my new mobile is not working, so what will we do now, if the return is not even taking, amazon Chiting with me. My money is completely wasted I will file a case against the amazon",14 September 2022
3173,5,Beautiful colour,Nice phone quality,25 April 2022
3174,5,Satisfied,Good phone at this price bcz it's OnePlus,16 April 2022
3175,5,Worth to buy mid range Smart phone,"I confused to buy realme 9+ pro vs nord CE 2.finally I brought nord CE2.best mid range smartphone.good internet speed,wifi and speed of operation.camera is not bad. worth to buy for 25000 for Nord CE2",27 February 2022
3176,5,Nice,Very nice,27 April 2022
3177,3,OnePlus is just like normal phone,Poor camera quality,12 April 2022
3178,2,Why it is called as trusted brand. Not up to the mark. Don't buy.,"As it is said to be trusted brand.I don't feel it really.Small small features are missing. Speed dial is not there which is available in nokia 1100 phone also. This is one example.I was POCO F1 user for 3 years. Not single time it got hanged. But this phone hanged 3 times in last 10 days. Black colour display come for 1 minute.Camera of POCO is 12 MP and this is 64 MP. STILL poco is best in zooming quality. Only point that camera captures colour in superb way than poco.Finger sensor is slower , unlock is slowerOnly point for me is good in this phone is fast charging which I don't know how many month of years remain same.And 2nd is dedicated slot for memoryThanks but don't go for this phone.",09 March 2022
3179,2,Some time it got hanged,Some time it got hanged and system is not working,14 July 2022
3180,5,4.5 outof 5,Ok h,26 April 2022
3181,5,Value for many and OnePlus in 25k,It's a value for money i got it in 14699 as I exchange my poco m2 pro.All performance are good and camera not best but more than average.I recommen go for it,01 March 2022
3182,2,Battery half day only,Battery not good,27 July 2022
3183,5,Product is awesome. Nice color very lite weight.,Product is awesome nice color and nice look,15 April 2022
3184,5,Camera and speed charging.,Best product in average budget.,20 April 2022
3185,5,The best OnePlus product with low cost and a very good phone quality is so good look is amazing,"The media could not be loaded.
                



 I like this phone so much a very good OnePlus product for low cost",29 April 2022
3186,5,Paisa vasul,Paisa vasul Phone,24 April 2022
3187,5,value of money,overall performance are good,22 April 2022
3188,5,Awesome Product,,26 April 2022
3189,5,Everything is good but some heating issue,I Like it because of light weight slimAnd smooth but some heating issue,06 April 2022
3190,5,Good,Exllent,28 April 2022
3191,5,I got the leather textured green phone,I got the leather textured green phone and I absolutely love it. Love the colour. Love all the features.,29 March 2022
3192,3,Heating issue but overall best,Heating issue facing but overall best,13 April 2022
3193,5,Nice product  👍👍👍👍👍👍,Happy 😊😊Nice product with this price I m happy to buy this but one this is one plus work more on camera I'm slightly dissatisfied otherwise all this is good in this product 👍👍👍👍👍👍👍👍👍👍,28 February 2022
3194,3,25k club phone that's it..nothing great and nothing to disappoint you.,Ok,12 April 2022
3195,5,One of the best in price range,Love it. But finger print sensor is a bit hit or miss at times.,14 April 2022
3196,5,Best phone under budget,"Must Must Must go for it, everything is superb and goood.",11 April 2022
3197,5,Good,Good,27 April 2022
3198,5,Best,Bettery isu,26 April 2022
3199,5,I am happy and very much satisfied 😊,"In this budget segment, this is the best mobile as per me. I am happy with the overall performance.",30 March 2022
3200,5,Good,I like the OnePlus,21 April 2022
3201,5,Didn't like the camera,Didn't like the camera and didn't find any all rounder phone in this price range so got iphone 12😂🥳,29 March 2022
3202,3,Average,Average and too good,09 April 2022
3203,5,One plus 👌,"Display was superb,and camera also superb, battery life excellent.",13 April 2022
3204,5,Look is ossam buddy,In the case of battery 8/10 but all over the phone in very good looking and light weight,30 March 2022
3205,5,Very good,Excellent,26 April 2022
3206,5,Suberb mobile with awesome price,Fringerprint feature is very good and battery capacity is also awesome but some how Camera quality is somewhat ok,29 March 2022
3207,3,"Front Camera is not so good, back one is good","Front Camera is not so good, back one is good, I am disappointed with this mobile",08 March 2022
3208,1,"Waste of money, Bad phone with lot of bug issues","It HANGS a lot.. daily you need to restart it 2 to 3 times a day, I reached to customer care they said switch off and restart in safe mode and observe for 24 hours.. so silly.Took it to service centre.. they have done factory reset and gave me.. which I have done many times.. but no use.. OnePlus is only for name sake.. worst phone and worst service.. no proper response from customer care..Don't purchase this phone .. waste of money..",24 August 2022
